neuron,dead,ks_gauss,ks_laplace,kurtosis
426,False,0.02370406009023629,0.04431803749155938,1.3732609748840332
427,False,0.017606902822843717,0.0513658777199138,-0.06376075744628906
428,False,0.017277038833037106,0.043649861570075554,0.6451246738433838
429,False,0.0074362347446011445,0.04716372123804757,-0.05521798133850098
430,False,0.054183299500869087,0.031599871283869374,2.3535947799682617
431,False,0.01412469078196471,0.04997356490977156,-0.027119159698486328
432,False,0.02678074447614953,0.040127357880721304,4.2117791175842285
433,False,0.013127344220640436,0.047868750864053566,0.14842605590820312
434,False,0.008618087524710272,0.05110780684356031,0.053720712661743164
435,False,0.011458024320062488,0.04780599385659845,-0.10913634300231934
436,False,0.016706112314429533,0.044509000986505176,0.20189285278320312
437,False,0.04402221818508173,0.05397723694538026,0.4128992557525635
438,False,0.12080767885008514,0.05602416547159991,4.382172584533691
439,False,0.018305504142617113,0.04962831945351587,0.1264965534210205
440,False,0.014289095667309237,0.048655581235316436,-0.07389020919799805
441,False,0.007019444316504475,0.046578387216389516,0.0032444000244140625
442,False,0.02019332842856203,0.04145171638030165,0.4785194396972656
443,False,0.009842856854174964,0.044728446152433765,0.40836572647094727
444,False,0.013620630707514625,0.04568605794344549,5.406493186950684
445,False,0.023393057236608006,0.047624468239120366,0.23716378211975098
446,False,0.012556034370961311,0.04778923862301643,-0.002264738082885742
447,False,0.0103301401034116,0.041985034024614065,0.282745361328125
