neuron,dead,ks_gauss,ks_laplace,kurtosis
103,False,0.18928160726100862,0.12433218080378235,1.8868775367736816
104,False,0.19934509290006636,0.1795098207118504,4.8446760177612305
105,False,0.1460379534068541,0.12189942904176987,23.880483627319336
106,False,0.08354539359478452,0.08031714528845368,1.3106136322021484
107,False,0.2502145595281683,0.241076957669291,12.48857307434082
108,False,0.20724365154034852,0.19263704665129883,8.495719909667969
109,False,0.13904251230783926,0.1535613273089953,3.98736572265625
110,True,,,
111,False,0.16885460859262236,0.16091149493197088,1.2301006317138672
112,True,,,
113,False,0.1210917718231449,0.10734845534917374,4.877682209014893
114,True,,,
115,False,0.18587469034466808,0.24358135914248977,3.0478086471557617
116,False,0.18464284703142253,0.2536693243667951,4.058362007141113
117,False,0.20681939381479164,0.22619780361592462,0.21108078956604004
118,True,,,
119,False,0.13572743352249317,0.16104937339491135,1.2765932083129883
120,False,0.13496043091188914,0.13165378553770735,-0.2714691162109375
121,True,,,
122,False,0.13513873437002355,0.09811462619360034,1.9090361595153809
123,False,0.20130672688492418,0.1628236956452175,51.41353225708008
124,False,0.15218742394135065,0.139888327249816,-0.002175569534301758
125,False,0.13713581834477429,0.12301315111329886,3.1806931495666504
126,False,0.15633788937727955,0.1286969025575154,5.126649856567383
127,False,0.24379802914528526,0.13066040022519182,1.8539133071899414
128,False,0.23933519651937452,0.24091501402186788,3.449526309967041
129,False,0.1726987687501682,0.19397996633564019,-1.2347790002822876
130,True,,,
131,False,0.2520587127207138,0.1886117822414224,-0.4279062747955322
132,False,0.11976032684394494,0.10851021433957597,3.1720900535583496
133,True,,,
134,True,,,
135,False,0.2090452052067241,0.12020539339569766,10.671878814697266
136,False,0.18922241089809566,0.10611256584669526,1.0109386444091797
137,False,0.12616198300075676,0.13397229525273707,4.214503288269043
138,False,0.10296468463324959,0.10170121628812887,2.634401798248291
139,False,0.11341903902576145,0.12799602244844377,0.6534907817840576
140,False,0.19575858304459814,0.10747048161764342,4.409670352935791
141,False,0.049048401504090455,0.08929684657283776,-0.13526034355163574
142,True,,,
143,False,0.08360545148289189,0.11897897267175206,0.7803244590759277
144,False,0.1190888820716694,0.10045791264002843,0.4251697063446045
145,True,,,
146,True,,,
147,False,0.1679735063897475,0.22672390736454656,-0.7866320610046387
148,True,,,
149,False,0.17559420735400927,0.16746120687412736,0.10423874855041504
150,False,0.17000115032888274,0.14142528095390494,9.833638191223145
151,True,,,
152,False,0.09368718312224505,0.14612370325812013,-0.3173964023590088
153,False,0.13089994979619013,0.13911248515832955,3.546816825866699
154,True,,,
155,False,0.31628644542013645,0.23273386060808124,4.47991418838501
156,False,0.16283329556398107,0.16131995871405924,4.78495979309082
157,False,0.17706519509267987,0.13192651332962718,9.781269073486328
158,False,0.21437150355943901,0.17562296570751967,-1.2670280933380127
159,False,0.18318376472249887,0.17051927325198613,2.6476564407348633
160,False,0.07973827824644253,0.06787281011346191,1.1874980926513672
161,True,,,
162,False,0.0865835572464505,0.0860728478001146,0.4756605625152588
163,False,0.3628964905939664,0.2968436828296998,10.387822151184082
164,True,,,
165,False,0.10080950243104136,0.13852060580045145,0.8526723384857178
166,False,0.16436603916376713,0.10111370266418417,6.973067283630371
167,True,,,
168,False,0.11793672069860289,0.13409031704583027,-0.08067512512207031
